RecordTime,CPUÎÂ¶È(¶È),extra,SimpleTime
1669280110267,55.4,null,2426.791
1669280110768,55.0,null,2427.292
1669280111275,53.5,null,2427.799
1669280112269,53.9,null,2428.793
1669280112769,53.9,null,2429.293
1669280113271,55.0,null,2429.795
1669280114273,55.8,null,2430.797
1669280115271,54.3,null,2431.795
1669280115772,55.4,null,2432.296
1669280116272,54.3,null,2432.796
1669280116772,53.9,null,2433.296
1669280117273,54.3,null,2433.797
1669280117778,53.9,null,2434.302
1669280118776,55.4,null,2435.3
1669280119775,55.8,null,2436.299
1669280120276,54.6,null,2436.8
1669280120778,54.3,null,2437.302
1669280121282,54.3,null,2437.806
1669280121783,55.4,null,2438.307
1669280122284,54.6,null,2438.808
1669280122786,54.6,null,2439.31
1669280123286,54.6,null,2439.81
1669280123788,57.7,null,2440.312
1669280124786,56.6,null,2441.31
1669280125287,55.4,null,2441.811
1669280125787,55.8,null,2442.311
1669280126287,55.0,null,2442.811
1669280126787,53.9,null,2443.311
1669280127288,53.1,null,2443.812
1669280127789,55.4,null,2444.313
1669280128289,55.0,null,2444.813
1669280128791,55.8,null,2445.315
1669280129293,57.0,null,2445.817
1669280130293,55.0,null,2446.817
1669280130795,55.0,null,2447.319
1669280131297,53.5,null,2447.821
1669280132295,54.6,null,2448.819
1669280132796,54.6,null,2449.32
1669280133302,53.9,null,2449.826
1669280134299,56.6,null,2450.823
1669280134802,55.8,null,2451.326
1669280135302,54.6,null,2451.826
1669280135804,55.0,null,2452.328
1669280136304,54.3,null,2452.828
1669280136805,54.3,null,2453.329
1669280137805,53.9,null,2454.329
1669280138305,55.0,null,2454.829
1669280138806,56.2,null,2455.33
1669280139809,58.1,null,2456.333
1669280140310,55.0,null,2456.834
1669280141310,55.0,null,2457.834
1669280141810,54.3,null,2458.334
1669280142311,54.6,null,2458.835
1669280142811,53.5,null,2459.335
1669280143313,55.0,null,2459.837
1669280143813,55.8,null,2460.337
1669280144313,56.2,null,2460.837
1669280144815,56.2,null,2461.339
1669280145316,55.4,null,2461.84
1669280145815,53.9,null,2462.339
1669280146317,53.9,null,2462.841
1669280146818,54.6,null,2463.342
1669280147318,53.9,null,2463.842
1669280147818,54.6,null,2464.342
1669280148319,55.8,null,2464.843
1669280148821,56.2,null,2465.345
1669280149321,57.0,null,2465.845
1669280149821,56.6,null,2466.345
1669280150823,55.0,null,2467.347
1669280151323,55.4,null,2467.847
1669280151824,54.3,null,2468.348
1669280152825,54.3,null,2469.349
1669280153325,55.8,null,2469.849
1669280153825,57.0,null,2470.349
1669280154325,57.4,null,2470.849
1669280154827,56.2,null,2471.351
1669280155827,54.3,null,2472.351
1669280156327,55.0,null,2472.851
1669280156832,53.9,null,2473.356
1669280157827,53.9,null,2474.351
1669280158333,53.5,null,2474.857
1669280159332,53.9,null,2475.856
1669280160333,56.2,null,2476.857
1669280160833,56.2,null,2477.357
1669280161335,54.3,null,2477.859
1669280161835,54.3,null,2478.359
1669280162335,54.6,null,2478.859
1669280163336,55.4,null,2479.86
1669280163836,56.6,null,2480.36
1669280164336,57.7,null,2480.86
1669280164837,55.4,null,2481.361
1669280165337,56.2,null,2481.861
1669280165837,55.4,null,2482.361
1669280166337,54.6,null,2482.861
1669280166838,55.4,null,2483.362
1669280167338,55.0,null,2483.862
1669280167838,55.4,null,2484.362
1669280168338,55.4,null,2484.862
1669280168839,57.4,null,2485.363
1669280169340,57.7,null,2485.864
1669280169842,56.2,null,2486.366
1669280170840,55.0,null,2487.364
1669280171340,55.4,null,2487.864
1669280171845,55.4,null,2488.369
1669280172841,53.5,null,2489.365
1669280173342,55.4,null,2489.866
1669280173843,57.0,null,2490.367
1669280174345,54.6,null,2490.869
1669280175344,54.6,null,2491.868
1669280175844,54.3,null,2492.368
1669280176344,54.6,null,2492.868
1669280176846,53.9,null,2493.37
1669280177346,54.3,null,2493.87
1669280177846,53.5,null,2494.37
1669280178348,54.3,null,2494.872
1669280179347,57.0,null,2495.871
1669280179847,56.6,null,2496.371
1669280180347,55.4,null,2496.871
1669280180848,54.3,null,2497.372
1669280181348,54.3,null,2497.872
1669280181849,53.9,null,2498.373
1669280182349,54.6,null,2498.873
1669280182849,55.0,null,2499.373
1669280183349,54.3,null,2499.873
1669280183851,57.0,null,2500.375
1669280184853,55.0,null,2501.377
1669280185355,55.0,null,2501.879
1669280186354,54.3,null,2502.878
1669280186856,54.3,null,2503.38
1669280187855,54.3,null,2504.379
1669280188355,55.4,null,2504.879
1669280188855,56.6,null,2505.379
1669280189356,57.4,null,2505.88
1669280189856,56.2,null,2506.38
1669280190356,55.8,null,2506.88
1669280190857,55.4,null,2507.381
1669280191357,54.3,null,2507.881
1669280191857,53.9,null,2508.381
1669280192357,55.0,null,2508.881
1669280192857,53.9,null,2509.381
1669280193358,54.6,null,2509.882
1669280193862,55.4,null,2510.386
1669280194367,54.6,null,2510.891
1669280195363,54.6,null,2511.887
1669280195863,54.3,null,2512.387
1669280196363,53.1,null,2512.887
1669280196864,54.6,null,2513.388
1669280197364,54.3,null,2513.888
1669280197864,54.3,null,2514.388
1669280198372,53.9,null,2514.896
1669280199365,58.1,null,2515.889
1669280199865,55.8,null,2516.389
1669280200366,55.4,null,2516.89
1669280200866,54.3,null,2517.39
1669280201366,54.3,null,2517.89
1669280201866,54.3,null,2518.39
1669280202367,53.5,null,2518.891
1669280202869,52.7,null,2519.393
1669280203369,54.3,null,2519.893
1669280203869,56.2,null,2520.393
1669280204374,58.1,null,2520.898
1669280204874,55.4,null,2521.398
1669280205376,55.4,null,2521.9
1669280205876,55.4,null,2522.4
1669280206378,54.6,null,2522.902
1669280206879,54.6,null,2523.403
1669280207379,54.6,null,2523.903
1669280207879,53.5,null,2524.403
1669280208379,55.8,null,2524.903
1669280208880,54.3,null,2525.404
1669280209380,53.9,null,2525.904
1669280209880,56.2,null,2526.404
1669280210380,54.3,null,2526.904
1669280210881,53.5,null,2527.405
1669280211382,54.3,null,2527.906
1669280211882,53.5,null,2528.406
1669280212382,53.5,null,2528.906
1669280212884,54.3,null,2529.408
1669280213393,54.3,null,2529.917
1669280214390,56.2,null,2530.914
1669280215387,55.0,null,2531.911
1669280215887,54.6,null,2532.411
1669280216388,54.3,null,2532.912
1669280216888,53.9,null,2533.412
1669280217388,54.3,null,2533.912
1669280217888,54.6,null,2534.412
1669280218388,54.3,null,2534.912
1669280218891,56.6,null,2535.415
1669280219890,56.6,null,2536.414
1669280220890,56.6,null,2537.414
1669280221390,55.4,null,2537.914
1669280221890,54.6,null,2538.414
1669280222393,55.4,null,2538.917
1669280222893,54.6,null,2539.417
1669280223393,55.0,null,2539.917
1669280223895,57.7,null,2540.419
1669280224395,57.4,null,2540.919
1669280225395,55.8,null,2541.919
1669280225896,54.6,null,2542.42
1669280226396,55.4,null,2542.92
1669280226897,54.3,null,2543.421
1669280227897,54.3,null,2544.421
1669280228399,55.8,null,2544.923
1669280229397,57.7,null,2545.921
1669280229897,55.8,null,2546.421
1669280230399,55.8,null,2546.923
1669280230899,56.6,null,2547.423
1669280231399,54.6,null,2547.923
1669280231899,55.4,null,2548.423
1669280232400,55.0,null,2548.924
1669280232901,53.9,null,2549.425
1669280233401,54.6,null,2549.925
1669280233901,57.7,null,2550.425
1669280234402,57.4,null,2550.926
1669280234902,57.4,null,2551.426
1669280235404,55.8,null,2551.928
1669280236403,52.3,null,2552.927
1669280236903,51.9,null,2553.427
1669280237403,50.8,null,2553.927
1669280237905,51.2,null,2554.429
1669280238406,52.3,null,2554.93
1669280239406,55.4,null,2555.93
1669280239906,50.8,null,2556.43
1669280240407,50.8,null,2556.931
1669280240907,53.1,null,2557.431
1669280241407,51.9,null,2557.931
1669280241907,51.9,null,2558.431
1669280242407,51.5,null,2558.931
1669280242912,51.2,null,2559.436
1669280243413,51.2,null,2559.937
1669280243913,54.3,null,2560.437
1669280244413,53.5,null,2560.937
1669280244914,53.9,null,2561.438
1669280245418,51.2,null,2561.942
1669280246416,51.5,null,2562.94
1669280246916,50.8,null,2563.44
1669280247416,50.8,null,2563.94
1669280247917,53.1,null,2564.441
1669280248417,51.9,null,2564.941
1669280248917,52.7,null,2565.441
1669280249421,53.1,null,2565.945
1669280249921,51.5,null,2566.445
1669280250422,50.0,null,2566.946
1669280250922,50.8,null,2567.446
1669280251422,50.0,null,2567.946
1669280251922,50.4,null,2568.446
1669280252424,51.2,null,2568.948
1669280252925,50.8,null,2569.449
1669280253425,53.1,null,2569.949
1669280253925,52.7,null,2570.449
1669280254427,51.2,null,2570.951
1669280255426,50.0,null,2571.95
1669280255926,51.9,null,2572.45
1669280256426,50.8,null,2572.95
1669280256926,50.4,null,2573.45
1669280257427,51.2,null,2573.951
1669280257927,51.9,null,2574.451
1669280258427,52.7,null,2574.951
1669280258927,51.9,null,2575.451
1669280259427,51.2,null,2575.951
1669280259927,50.4,null,2576.451
1669280260428,49.6,null,2576.952
1669280260928,48.8,null,2577.452
1669280261428,49.6,null,2577.952
1669280261928,51.9,null,2578.452
1669280262428,55.0,null,2578.952
1669280262928,55.0,null,2579.452
1669280263429,56.6,null,2579.953
1669280263930,58.1,null,2580.454
1669280264436,56.2,null,2580.96
1669280264937,54.6,null,2581.461
1669280265936,53.5,null,2582.46
1669280266437,53.9,null,2582.961
1669280266941,53.5,null,2583.465
1669280267441,52.7,null,2583.965
1669280268442,53.5,null,2584.966
1669280269442,57.7,null,2585.966
1669280269942,55.8,null,2586.466
1669280270443,55.0,null,2586.967
1669280270943,54.6,null,2587.467
1669280271444,54.3,null,2587.968
1669280271944,52.7,null,2588.468
1669280272445,54.3,null,2588.969
1669280272947,53.9,null,2589.471
1669280273947,55.0,null,2590.471
1669280274447,53.9,null,2590.971
1669280274947,54.3,null,2591.471
1669280275448,52.7,null,2591.972
1669280275950,54.3,null,2592.474
1669280276450,53.9,null,2592.974
1669280276950,54.6,null,2593.474
1669280277451,53.5,null,2593.975
1669280277952,53.1,null,2594.476
1669280278452,53.9,null,2594.976
1669280278952,56.2,null,2595.476
1669280279453,56.2,null,2595.977
1669280279953,53.9,null,2596.477
1669280280455,55.0,null,2596.979
1669280280958,53.9,null,2597.482
1669280282959,53.9,null,2599.483
1669280283459,53.5,null,2599.983
1669280284962,56.6,null,2601.486
1669280285462,55.0,null,2601.986
1669280285965,54.6,null,2602.489
1669280286964,54.3,null,2603.488
1669280287464,54.6,null,2603.988
1669280287965,53.5,null,2604.489
1669280288466,53.9,null,2604.99
1669280288966,56.6,null,2605.49
1669280289467,57.4,null,2605.991
1669280289968,55.4,null,2606.492
1669280290468,55.8,null,2606.992
1669280290968,55.4,null,2607.492
1669280291469,55.0,null,2607.993
1669280291970,54.6,null,2608.494
1669280292470,54.3,null,2608.994
1669280292974,53.1,null,2609.498
1669280293972,54.6,null,2610.496
1669280294473,54.3,null,2610.997
1669280294976,53.9,null,2611.5
1669280295975,53.1,null,2612.499
1669280296476,53.5,null,2613.0
1669280296977,53.1,null,2613.501
1669280297478,53.9,null,2614.002
1669280297978,54.3,null,2614.502
1669280298478,55.4,null,2615.002
1669280298978,56.6,null,2615.502
1669280299478,57.4,null,2616.002
1669280299979,57.0,null,2616.503
1669280300979,54.3,null,2617.503
1669280301479,54.3,null,2618.003
1669280301980,55.0,null,2618.504
1669280302480,55.0,null,2619.004
1669280302980,55.0,null,2619.504
1669280303480,55.8,null,2620.004
1669280303980,56.2,null,2620.504
1669280304482,57.0,null,2621.006
1669280304982,56.2,null,2621.506
1669280305983,55.8,null,2622.507
1669280306483,55.0,null,2623.007
1669280306984,55.0,null,2623.508
1669280307485,53.9,null,2624.009
1669280307987,54.3,null,2624.511
1669280308486,55.8,null,2625.01
1669280308987,57.0,null,2625.511
1669280309987,56.6,null,2626.511
1669280310487,54.3,null,2627.011
1669280310987,53.5,null,2627.511
1669280311487,53.5,null,2628.011
1669280311988,53.1,null,2628.512
1669280312488,50.8,null,2629.012
1669280312991,51.2,null,2629.515
1669280313990,53.1,null,2630.514
1669280314490,53.1,null,2631.014
1669280314990,53.1,null,2631.514
1669280315490,52.7,null,2632.014
1669280315990,51.5,null,2632.514
1669280316491,50.0,null,2633.015
1669280316991,54.3,null,2633.515
1669280317496,54.6,null,2634.02
1669280318491,56.2,null,2635.015
1669280318991,56.6,null,2635.515
1669280319491,55.0,null,2636.015
1669280319992,55.0,null,2636.516
1669280320493,54.6,null,2637.017
1669280320994,54.3,null,2637.518
1669280321496,54.3,null,2638.02
1669280322494,53.5,null,2639.018
1669280322994,53.9,null,2639.518
1669280323495,55.0,null,2640.019
1669280323995,54.6,null,2640.519
1669280324495,53.9,null,2641.019
1669280324995,53.5,null,2641.519
1669280325496,53.9,null,2642.02
1669280325997,54.6,null,2642.521
1669280326497,52.7,null,2643.021
1669280327497,54.3,null,2644.021
1669280327997,53.9,null,2644.521
1669280328497,54.6,null,2645.021
1669280328999,53.9,null,2645.523
1669280329999,54.6,null,2646.523
1669280330500,53.9,null,2647.024
1669280331000,53.9,null,2647.524
1669280331502,54.3,null,2648.026
1669280332003,53.9,null,2648.527
1669280332503,54.6,null,2649.027
1669280333003,55.4,null,2649.527
1669280334003,58.5,null,2650.527
1669280334504,57.7,null,2651.028
1669280335007,55.8,null,2651.531
1669280336010,55.8,null,2652.534
1669280337008,54.3,null,2653.532
1669280337517,54.3,null,2654.041
1669280338018,53.9,null,2654.542
1669280338518,54.3,null,2655.042
1669280339018,54.3,null,2655.542
1669280339519,54.6,null,2656.043
1669280340021,55.4,null,2656.545
1669280340522,54.6,null,2657.046
1669280341022,57.0,null,2657.546
1669280341522,55.4,null,2658.046
1669280342022,54.6,null,2658.546
1669280342523,54.6,null,2659.047
1669280344023,58.1,null,2660.547
1669280344523,56.2,null,2661.047
1669280345024,55.4,null,2661.548
1669280345525,55.4,null,2662.049
1669280346525,54.3,null,2663.049
1669280347025,54.3,null,2663.549
1669280347526,53.5,null,2664.05
1669280348026,54.3,null,2664.55
1669280348526,54.6,null,2665.05
1669280349026,57.4,null,2665.55
1669280349527,55.4,null,2666.051
1669280350027,55.4,null,2666.551
1669280350527,54.3,null,2667.051
1669280351028,55.0,null,2667.552
1669280351528,53.9,null,2668.052
1669280352028,53.5,null,2668.552
1669280352528,54.3,null,2669.052
1669280353029,53.1,null,2669.553
1669280353529,55.4,null,2670.053
1669280354031,57.4,null,2670.555
1669280354531,57.7,null,2671.055
1669280355031,56.2,null,2671.555
1669280355531,55.4,null,2672.055
1669280356031,54.6,null,2672.555
1669280356533,54.6,null,2673.057
1669280357532,55.0,null,2674.056
1669280358032,55.0,null,2674.556
1669280358533,56.6,null,2675.057
1669280359033,57.0,null,2675.557
1669280359534,54.3,null,2676.058
1669280360534,53.1,null,2677.058
1669280361034,52.3,null,2677.558
1669280362036,51.9,null,2678.56
1669280362536,53.1,null,2679.06
1669280363037,51.5,null,2679.561
1669280363537,52.3,null,2680.061
1669280364037,53.1,null,2680.561
1669280364537,52.7,null,2681.061
1669280365039,51.5,null,2681.563
1669280366038,51.5,null,2682.562
1669280366539,50.4,null,2683.063
1669280367539,50.4,null,2684.063
1669280368039,50.0,null,2684.563
1669280368539,50.4,null,2685.063
1669280369039,51.5,null,2685.563
1669280369539,49.6,null,2686.063
1669280370040,49.6,null,2686.564
1669280370541,49.6,null,2687.065
1669280371041,49.6,null,2687.565
1669280371542,48.0,null,2688.066
1669280372542,49.2,null,2689.066
1669280373042,49.6,null,2689.566
1669280373542,49.6,null,2690.066
1669280374042,51.2,null,2690.566
1669280374543,51.5,null,2691.067
1669280375043,50.0,null,2691.567
1669280375544,49.6,null,2692.068
1669280376045,48.8,null,2692.569
1669280376546,48.8,null,2693.07
1669280377046,48.8,null,2693.57
1669280377546,48.8,null,2694.07
1669280378046,48.8,null,2694.57
1669280378546,49.2,null,2695.07
1669280379047,48.8,null,2695.571
1669280379547,47.7,null,2696.071
1669280380047,48.4,null,2696.571
1669280380547,48.4,null,2697.071
1669280381047,47.3,null,2697.571
1669280381548,48.4,null,2698.072
1669280382050,47.7,null,2698.574
1669280383049,48.8,null,2699.573
1669280383549,50.4,null,2700.073
1669280384049,51.2,null,2700.573
1669280384550,50.8,null,2701.074
1669280385550,47.7,null,2702.074
1669280386057,48.4,null,2702.581
1669280387054,47.7,null,2703.578
1669280388053,48.0,null,2704.577
1669280388554,49.6,null,2705.078
1669280389054,49.2,null,2705.578
1669280389555,48.0,null,2706.079
1669280390056,48.8,null,2706.58
1669280390556,48.0,null,2707.08
1669280391056,48.8,null,2707.58
1669280391557,48.4,null,2708.081
1669280392058,48.8,null,2708.582
1669280393058,48.0,null,2709.582
1669280393558,49.6,null,2710.082
1669280394058,49.6,null,2710.582
1669280394560,50.4,null,2711.084
1669280395558,48.4,null,2712.082
1669280396059,48.8,null,2712.583
1669280396559,47.7,null,2713.083
1669280397060,47.3,null,2713.584
1669280397560,47.7,null,2714.084
1669280398060,48.0,null,2714.584
1669280398561,50.8,null,2715.085
1669280399062,50.4,null,2715.586
1669280399565,50.0,null,2716.089
1669280400065,48.8,null,2716.589
1669280400565,50.0,null,2717.089
1669280401065,48.4,null,2717.589
1669280401566,48.4,null,2718.09
1669280402066,49.2,null,2718.59
1669280403067,48.8,null,2719.591
1669280403567,48.8,null,2720.091
1669280404067,49.6,null,2720.591
1669280404567,50.4,null,2721.091
1669280405068,48.8,null,2721.592
1669280405569,48.8,null,2722.093
1669280406069,50.4,null,2722.593
1669280406569,48.8,null,2723.093
1669280407070,48.8,null,2723.594
1669280407570,48.4,null,2724.094
1669280408070,47.3,null,2724.594
1669280408570,49.2,null,2725.094
1669280409071,49.2,null,2725.595
1669280409571,49.2,null,2726.095
1669280410071,46.9,null,2726.595
1669280410571,48.0,null,2727.095
1669280411077,48.8,null,2727.601
1669280412074,47.7,null,2728.598
1669280412574,47.7,null,2729.098
1669280413074,46.9,null,2729.598
1669280413575,49.2,null,2730.099
1669280414079,52.3,null,2730.603
1669280415075,53.5,null,2731.599
1669280415575,53.1,null,2732.099
1669280416078,53.5,null,2732.602
1669280416579,51.5,null,2733.103
1669280417079,52.3,null,2733.603
1669280417579,52.7,null,2734.103
1669280418079,52.3,null,2734.603
1669280418579,53.5,null,2735.103
1669280419079,54.3,null,2735.603
1669280419580,54.3,null,2736.104
1669280420080,53.1,null,2736.604
1669280420581,51.9,null,2737.105
1669280421086,52.3,null,2737.61
1669280422082,53.5,null,2738.606
1669280422582,51.9,null,2739.106
1669280423082,52.7,null,2739.606
1669280423582,53.9,null,2740.106
1669280424082,55.4,null,2740.606
1669280424583,56.6,null,2741.107
